Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ASSISTS_GOAL,BALL_RECOVERIES,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,BIG_CHANCES_SAVED,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_TOTAL,CARDS_RED,CARDS_YELLOW,CARDS_YELLOW_SECOND,CHALLENGE_LOST,CLEARANCES,CLEARANCES_OFF_LINE,CROSSES_ACCURACY,CROSSES_ACCURATE,CROSSES_TOTAL,DRIBBLES_EFFICIENCY,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_TOTAL,DUELS_AERIAL_WON,DUELS_EFFICIENCY,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,DUELS_WON,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FINAL_THIRD_ENTRIES_EFFICIENCY,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_TOTAL,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PENALTY,GOALS_PREVENTED,GOALS_PREVENTED_NO_PENALTIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_SAVED,HIGH_CLAIM_TOTAL,HIT_WOODWORK,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,KEY_PASSES,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_ACCURATE,LONG_BALLS_TOTAL,MATCH_MINUTES_PLAYED,MATCH_MINUTES_PLAYED_LIVE,MATCH_ON_PITCH_LIVE,OFFSIDES,OUTFIELDER_BLOCKS,PASSES_ACCURACY,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_ACCURATE,PASSES_FINAL_THIRD_TOTAL,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,PASSES_TOTAL,PENALTIES_COMMITTED,PENALTIES_NOT_CONVERTED,PENALTIES_SAVED,PENALTIES_WON,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE,PROGRESSIVE_PASSES_TOTAL,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_FACED,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TACKLE_LAST_MAN,THROUGH_BALLS,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,TURNOVERS,competizione,game_id,player_id
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Stevens Jack,Portiere,Titolare,6.9,0,12,0,0,2,0,0.0,0,0,0,0,1,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1,0,1,0,0,0,0.001,0.0,0.0,1.463,0.0,0,2,0,0,0,2,0,0,-0.537,-0.537,1.0,2,2,0,0,1,5,0,0.0,0,0,0.455,5,11,90,90,0,0,0,0.793,23,0.5,1,2,0.792,19,24,29,0,0,0,0,0,0,0,0,0.5,5,10,0,5,0,0,0,7,0,0,0,0,0.0,0,0,0,0,0,44,0,EFL Cup,4715855,337101
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Lane Paddy (Patrick Lane),Attaccante,Subentrato,6.3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.003,0.012,0.092,0.76,0.0,0,1,0,0,0,1,0,0,-0.24,-0.24,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,24,24,0,0,0,1.0,9,1.0,3,3,1.0,9,9,9,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,0.0,0,0,0,0,0,13,2,EFL Cup,4715855,904722
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Jacob Matty,Difensore centrale,Titolare,8.5,0,8,0,0,1,0,0.0,1,0,0,0,1,6,1,0.0,0,0,0.0,0,0,0.714,7,5,0.7,0.667,3,2,10,7,0,0,0.011,0.0,0.0,1.463,0.0,0,10,0,1,0,2,0,0,-0.537,-0.537,0.0,0,0,0,7,0,0,0,0.0,0,0,0.615,8,13,90,90,0,0,2,0.924,85,0.6,6,10,0.923,84,91,92,0,0,0,0,0,0,0,0,0.6,9,15,0,0,0,0,0,2,0,0,0,0,1.0,1,1,0,0,0,114,2,EFL Cup,4715855,729940
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Doyle Kamari,Centrocampista offensivo,Titolare,6.8,0,5,0,0,0,0,0.0,8,0,0,0,2,1,0,0.143,1,7,0.5,2,1,0.0,0,0,0.583,0.583,12,7,12,7,0,0,0.109,0.092,0.0,1.463,0.0,0,5,1,3,0,2,0,0,-0.537,-0.537,0.0,0,0,0,0,0,0,2,1.0,1,1,1.0,2,2,90,90,0,0,0,0.706,24,0.538,7,13,0.688,22,32,34,0,0,0,0,0,0,0,0,0.1,1,10,0,0,0,1,1,2,0,2,0,2,1.0,3,3,0,0,3,59,2,EFL Cup,4715855,864480
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,O'Mahony Mark,Attaccante,Titolare,6.3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.286,7,2,0.3,0.333,3,1,10,3,0,0,0.002,0.371,0.0,1.463,0.0,0,2,1,1,0,2,0,0,-0.537,-0.537,0.0,0,0,0,1,0,0,0,0.667,2,3,0.0,0,1,90,90,0,0,0,0.6,6,0.0,0,3,0.556,5,9,10,0,0,0,0,0,0,0,0,0.0,0,2,0,0,2,3,1,2,1,2,0,4,0.0,0,0,0,0,6,26,5,EFL Cup,4715855,943549
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Wing Lewis,Centrocampista,Subentrato,6.4,0,4,0,0,0,0,0.0,1,0,0,0,0,1,0,0.0,0,1,0.0,0,0,1.0,1,1,1.0,0.0,0,0,1,1,0,0,0.006,0.05,0.407,0.76,0.0,0,2,0,0,0,1,0,0,-0.24,-0.24,0.0,0,0,0,0,0,0,0,0.0,0,0,0.75,3,4,24,24,0,0,1,0.818,27,0.167,1,6,0.818,27,33,33,0,0,0,0,0,0,0,0,0.625,5,8,0,0,0,0,2,1,0,0,2,2,0.0,0,0,0,0,0,39,0,EFL Cup,4715855,517286
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Rushesha Tivonge,Difensore,Subentrato,6.3,0,1,0,0,0,0,0.0,2,0,0,0,0,1,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.021,0.0,0.0,0.76,0.0,0,4,0,0,0,1,0,0,-0.24,-0.24,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,24,24,0,0,0,0.92,23,0.857,6,7,0.917,22,24,25,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,29,0,EFL Cup,4715855,580980
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Ehibhatiomhan Kelvin,Ala,Titolare,5.6,0,1,0,0,0,0,0.0,2,0,0,0,3,2,0,0.0,0,1,0.0,3,0,0.333,3,1,0.154,0.1,10,1,13,2,0,0,0.366,0.057,0.023,0.703,0.0,0,2,1,1,0,1,0,0,-0.297,-0.297,0.0,0,0,0,0,0,0,1,1.0,1,1,0.0,0,0,66,66,0,0,0,0.762,16,0.75,6,8,0.762,16,21,21,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,1,0,1,0,0,1,1,0.0,0,0,0,1,3,36,4,EFL Cup,4715855,814339
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Elliott Ben,Centrocampista,Titolare,6.6,0,7,0,0,0,0,0.0,1,0,0,0,0,1,0,0.0,0,0,0.0,2,0,0.333,3,1,0.375,0.4,5,2,8,3,0,0,0.028,0.0,0.0,0.703,0.0,0,11,1,0,0,1,0,0,-0.297,-0.297,0.0,0,0,0,0,0,0,1,0.0,0,0,0.167,1,6,66,66,0,0,0,0.87,40,0.545,6,11,0.87,40,46,46,0,0,0,0,0,0,0,0,0.444,4,9,0,0,0,0,0,1,0,0,0,0,0.0,2,0,0,0,0,55,2,EFL Cup,4715855,503979
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Ryan John,Difensore,Subentrato,6.4,0,1,0,0,0,0,0.0,2,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.333,3,1,0.4,0.5,2,1,5,2,0,0,0.01,0.0,0.0,0.962,0.0,0,4,0,0,0,2,0,0,-1.038,-1.038,0.0,0,0,0,0,0,0,1,0.0,0,0,0.25,1,4,46,46,0,0,0,0.857,30,0.667,6,9,0.857,30,35,35,0,0,0,0,0,0,0,0,0.333,3,9,0,0,0,0,0,2,0,0,0,0,1.0,1,1,0,0,0,47,2,EFL Cup,4715855,648038
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Savage Charlie,Centrocampista,Titolare,7.5,0,4,0,0,0,0,0.0,4,0,0,0,1,2,0,0.25,1,4,0.0,0,0,1.0,3,3,0.667,0.5,6,3,9,6,0,0,0.046,0.062,0.0,0.703,0.0,0,14,2,0,0,1,0,0,-0.297,-0.297,0.0,0,0,0,1,0,0,2,1.0,2,2,0.444,4,9,66,66,0,0,0,0.879,58,0.75,12,16,0.875,56,64,66,0,0,0,0,0,0,0,0,0.591,13,22,0,0,0,0,1,1,0,1,0,1,1.0,3,3,0,0,1,79,0,EFL Cup,4715855,686837
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Kyerewaa Daniel,Ala,Titolare,6.6,0,3,0,0,0,0,0.0,1,0,0,0,0,1,0,0.0,0,1,1.0,1,1,0.667,3,2,0.714,0.75,4,3,7,5,0,0,0.079,0.0,0.0,0.703,0.0,0,0,0,0,0,1,0,0,-0.297,-0.297,0.0,0,0,0,1,0,0,0,1.0,1,1,0.0,0,0,66,66,0,0,1,0.737,14,0.833,5,6,0.737,14,19,19,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,0,0,1,0,0,0,0,1.0,2,2,0,0,4,30,2,EFL Cup,4715855,522104
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,Abrefa Kelvin,Terzino,Titolare,5.9,0,3,0,0,0,0,0.0,3,0,0,0,0,0,0,0.0,0,5,0.0,1,0,0.0,1,0,0.2,0.25,4,1,5,1,0,0,0.017,0.0,0.0,1.463,0.0,0,7,1,1,0,2,0,0,-0.537,-0.537,0.0,0,0,0,1,0,0,0,1.0,1,1,0.0,0,2,90,90,0,0,0,0.886,39,1.0,9,9,0.886,39,44,44,0,0,0,0,0,0,0,0,0.455,5,11,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,1,61,3,EFL Cup,4715855,667202
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Doyle Callum,Difensore centrale,Titolare,6.5,0,2,0,0,0,0,0.0,0,0,0,0,1,5,0,0.0,0,0,0.0,1,0,0.25,4,1,0.222,0.2,5,1,9,2,0,0,0.017,0.109,0.0,0.023,0.0,0,7,0,0,0,0,0,0,0.023,0.023,0.0,0,0,0,0,0,0,0,0.0,0,0,0.2,1,5,79,79,0,0,0,0.87,40,0.667,6,9,0.87,40,46,46,0,0,0,0,0,0,0,0,0.333,2,6,0,0,1,1,0,0,0,0,0,1,1.0,1,1,0,0,1,60,2,EFL Cup,4715855,817688
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Lee Elliot,Centrocampista offensivo,Titolare,7.3,0,5,0,0,0,0,0.0,3,0,0,0,0,0,0,0.0,0,0,0.667,3,2,0.0,2,0,0.667,0.857,7,6,9,6,0,0,0.084,0.163,0.011,0.522,0.0,0,3,0,4,0,0,0,0,0.522,0.522,0.0,0,0,0,0,0,0,1,0.0,0,0,1.0,1,1,90,90,0,0,0,0.975,39,0.929,13,14,0.974,38,39,40,0,0,0,0,0,0,0,0,0.833,5,6,0,0,1,1,2,0,0,1,1,3,0.0,0,0,0,0,3,55,2,EFL Cup,4715855,229826
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Scarr Dan,Difensore centrale,Titolare,7.6,0,2,0,0,0,0,0.0,0,0,0,0,0,8,0,0.0,0,0,0.0,0,0,0.714,7,5,0.778,1.0,2,2,9,7,0,0,0.005,0.0,0.0,0.522,0.0,0,4,0,0,0,0,0,0,0.522,0.522,0.0,0,0,0,2,0,0,0,0.0,0,0,0.333,2,6,90,90,0,0,1,0.816,40,0.25,1,4,0.816,40,49,49,0,0,0,0,0,0,0,0,0.375,3,8,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,62,0,EFL Cup,4715855,407363
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Cleworth Max,Difensore,Subentrato,6.4,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.499,0.0,0,2,0,0,0,0,0,0,0.499,0.499,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,4,11,11,0,0,1,0.333,2,0.0,0,2,0.333,2,6,6,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,EFL Cup,4715855,705160
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Broadhead Nathan,Centrocampista offensivo,Titolare,7.5,0,6,0,0,0,0,0.0,2,0,0,0,0,0,0,0.0,0,1,0.0,4,0,1.0,3,3,0.444,0.167,6,1,9,4,0,0,0.025,0.13,0.201,0.023,0.0,0,2,0,0,1,0,0,0,0.023,0.023,0.0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,72,72,0,0,0,0.912,31,0.818,9,11,0.909,30,33,34,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,2,0,0,1,1,1,2,0.0,1,0,0,0,4,48,4,EFL Cup,4715855,344009
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Longman Ryan,Centrocampista,Subentrato,6.6,0,4,0,0,0,0,0.0,2,0,0,0,0,2,0,0.0,0,1,0.0,0,0,1.0,1,1,1.0,0.0,0,0,1,1,0,0,0.001,0.013,0.0,0.499,0.0,0,1,0,0,0,0,0,0,0.499,0.499,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,18,18,0,0,0,0.833,5,0.5,1,2,0.833,5,6,6,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,12,0,EFL Cup,4715855,512175
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Thomason George,Centrocampista,Titolare,6.7,0,7,0,0,0,0,0.0,4,0,1,0,0,2,0,0.0,0,2,0.0,0,0,0.0,1,0,0.4,0.5,4,2,5,2,0,0,0.01,0.0,0.0,0.023,0.0,0,6,2,1,0,0,0,0,0.023,0.023,0.0,0,0,0,1,0,0,0,1.0,1,1,0.0,0,3,72,72,0,0,0,0.894,42,0.5,4,8,0.886,39,44,47,0,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,55,1,EFL Cup,4715855,735674
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Brunt Lewis,Difensore centrale,Titolare,8.4,0,4,0,1,0,0,0.0,0,0,0,0,0,10,0,0.0,0,0,0.667,3,2,0.714,7,5,0.75,0.778,9,7,16,12,0,0,0.013,0.268,0.126,0.522,0.0,0,8,2,0,0,0,0,0,0.522,0.522,0.0,0,0,0,0,0,0,0,0.0,0,0,0.538,7,13,90,90,0,0,0,0.891,57,0.6,6,10,0.887,55,62,64,0,0,0,0,0,0,0,0,0.6,9,15,0,0,0,1,0,0,1,0,1,1,1.0,5,5,0,0,1,89,1,EFL Cup,4715855,533657
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Burton Callum,Portiere,Titolare,7.7,0,9,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.001,0.0,0.0,0.522,0.0,0,6,0,0,0,0,0,0,0.522,0.522,1.0,2,2,0,0,0,3,0,0.0,0,0,0.318,7,22,90,90,0,0,0,0.467,14,0.0,0,6,0.688,11,16,30,0,0,0,0,0,0,0,0,0.286,6,21,0,4,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,39,0,EFL Cup,4715855,236495
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Hardie Ryan,Attaccante,Subentrato,,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,0.0,1,0,0.5,1.0,1,1,2,1,0,0,0.0,0.342,0.0,0.199,0.0,0,0,0,0,0,0,0,0,0.199,0.199,0.0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,3,3,0,0,0,1.0,1,0.0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0,1,3,0,EFL Cup,4715855,249063
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Dobson George,Centrocampista,Subentrato,6.3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0.6,0.6,5,3,5,3,0,0,0.007,0.0,0.0,0.499,0.0,0,0,1,1,0,0,0,0,0.499,0.499,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,18,18,0,0,0,0.857,6,1.0,1,1,0.857,6,7,7,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,11,1,EFL Cup,4715855,292734
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Barnett Ryan,Esterno,Titolare,8.1,0,8,0,0,0,0,0.0,8,0,0,0,0,3,0,0.286,2,7,0.5,2,1,0.667,3,2,0.727,0.75,8,6,11,8,0,0,0.117,0.0,0.0,0.023,0.0,0,8,0,3,0,0,0,0,0.023,0.023,0.0,0,0,0,2,0,0,2,0.0,0,0,0.333,2,6,72,72,0,0,0,0.7,28,0.364,4,11,0.7,28,40,40,0,0,0,0,0,0,0,0,0.333,5,15,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,2,69,2,EFL Cup,4715855,479203
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,McClean James,Esterno,Titolare,7.2,0,0,0,0,0,0,0.0,10,0,0,0,1,1,0,0.111,1,9,0.5,2,1,1.0,1,1,0.429,0.333,6,2,7,3,0,0,0.18,0.114,0.0,0.522,0.0,0,3,2,0,0,0,0,0,0.522,0.522,0.0,0,0,0,0,0,0,0,0.0,0,0,0.333,1,3,90,90,0,0,0,0.722,26,0.75,6,8,0.714,25,35,36,0,0,0,0,0,0,0,0,0.267,4,15,0,0,2,2,1,0,0,1,0,3,1.0,1,1,0,0,3,55,1,EFL Cup,4715855,
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,Smith Sam,Attaccante,Titolare,8.0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.444,9,4,0.417,0.333,3,1,12,5,0,0,0.027,1.016,1.124,0.323,0.0,0,1,2,2,1,0,0,0,0.323,0.323,0.0,0,0,0,0,0,0,2,0.5,2,4,1.0,1,1,87,87,0,0,0,0.647,11,0.625,5,8,0.647,11,17,17,0,0,0,0,0,0,0,0,1.0,1,1,0,0,2,4,1,0,1,0,3,5,0.0,0,0,0,0,7,29,2,EFL Cup,4715855,424885
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,James Matthew,Centrocampista,Titolare,8.2,0,5,2,0,0,0,0.0,3,0,0,0,0,1,0,1.0,1,1,0.0,0,0,0.0,3,0,0.2,0.5,2,1,5,1,0,0,0.828,0.033,0.0,0.522,0.0,0,9,1,0,0,0,0,0,0.522,0.522,0.0,0,0,0,3,0,0,2,0.0,0,0,0.6,3,5,90,90,0,0,0,0.931,54,0.867,13,15,0.947,54,57,58,0,0,0,0,0,0,0,0,0.727,8,11,0,0,0,0,1,0,0,1,0,1,0.0,1,0,0,2,0,72,2,EFL Cup,4715855,73522
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,O'Brien Lewis,Centrocampista,Subentrato,6.7,0,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.177,0.0,0.0,0.499,0.0,0,2,0,0,0,0,0,0,0.499,0.499,0.0,0,0,0,0,0,0,2,0.0,0,0,0.667,2,3,18,18,0,0,0,0.8,8,0.667,2,3,0.8,8,10,10,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,14,0,EFL Cup,4715855,560694
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,Savona Nicolo,Terzino,Titolare,5.9,0,0,0,0,0,0,0.0,3,0,1,0,1,0,0,0.0,0,2,0.0,1,0,0.5,2,1,0.375,0.333,6,2,8,3,0,0,0.024,0.0,0.0,0.886,0.0,0,7,2,0,0,3,0,0,-2.114,-2.114,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,2,90,90,0,0,0,0.862,50,0.727,8,11,0.862,50,58,58,0,0,0,0,0,0,0,0,0.5,4,8,0,0,0,0,0,3,0,0,0,0,0.5,2,1,0,0,1,78,2,EFL Cup,4715851,708072
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,Hutchinson Omari,Ala,Titolare,8.1,1,5,1,0,0,0,0.0,4,0,0,0,2,0,0,0.0,0,2,0.6,5,3,0.0,0,0,0.462,0.462,13,6,13,6,0,0,1.36,0.327,0.0,0.886,0.0,0,0,1,2,0,3,0,0,-2.114,-2.114,0.0,0,0,0,0,0,0,2,1.0,1,1,0.0,0,0,90,90,0,1,0,0.697,23,0.667,8,12,0.688,22,32,33,0,0,0,0,0,0,0,0,0.333,2,6,0,0,2,2,0,3,0,0,0,2,1.0,1,1,0,0,7,51,3,EFL Cup,4715851,741238
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,Douglas Luiz,Centrocampista,Titolare,6.5,0,3,0,0,0,0,0.0,1,0,0,0,0,2,0,0.0,0,1,0.0,0,0,0.0,0,0,1.0,1.0,5,5,5,5,0,0,0.229,0.0,0.0,0.011,0.0,0,5,0,4,0,0,0,0,0.011,0.011,0.0,0,0,0,0,0,0,1,0.0,0,0,1.0,1,1,62,62,0,0,0,0.861,31,0.857,6,7,0.853,29,34,36,0,0,0,0,0,0,0,0,0.667,4,6,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,48,2,EFL Cup,4715851,447661
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,McAtee James,Centrocampista offensivo,Titolare,6.7,0,2,0,1,0,0,0.0,6,0,0,0,2,0,0,0.667,2,3,0.0,1,0,0.0,0,0,0.4,0.4,5,2,5,2,0,0,0.572,0.689,0.0,0.622,0.0,0,3,0,0,0,1,0,0,-0.378,-0.378,0.0,0,0,0,0,0,0,3,0.5,1,2,0.0,0,1,84,84,0,0,2,0.763,29,0.813,13,16,0.757,28,37,38,0,0,0,0,0,0,0,0,0.6,6,10,0,0,0,2,0,1,0,2,0,2,0.5,2,1,0,0,4,52,1,EFL Cup,4715851,583199
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,Yates Ryan,Centrocampista,Titolare,6.9,0,13,0,0,0,0,0.0,2,0,0,0,1,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.364,0.364,11,4,11,4,0,0,0.045,0.144,0.0,0.886,0.0,0,11,4,3,0,3,0,0,-2.114,-2.114,0.0,0,0,0,2,0,0,2,1.0,4,4,0.333,1,3,90,90,0,1,0,0.812,56,0.824,14,17,0.815,53,65,69,0,0,0,0,0,0,0,0,0.5,4,8,0,0,1,3,0,3,0,2,0,3,1.0,1,1,0,0,4,83,3,EFL Cup,4715851,425902
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,Igor Jesus,Attaccante,Titolare,8.7,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.25,4,1,0.0,1,0,0.333,0.4,5,2,6,2,0,0,0.282,0.991,1.629,0.011,0.0,0,1,1,0,2,0,0,0,0.011,0.011,0.0,0,0,0,0,0,0,1,0.667,2,3,0.0,0,0,45,45,0,0,0,0.818,9,0.8,4,5,0.818,9,11,11,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,2,0,0,0,0,2,2,1.0,1,1,0,1,8,20,1,EFL Cup,4715851,432164
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Ospite,Nottingham,Bakwa Dilane,Ala,Titolare,6.8,0,2,1,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,1.0,1,1,0.0,1,0,0.5,0.667,3,2,4,2,0,0,0.331,0.0,0.0,0.011,0.0,0,4,0,0,0,0,0,0,0.011,0.011,0.0,0,0,0,0,0,0,2,1.0,1,1,1.0,1,1,62,62,0,0,0,0.862,25,0.9,9,10,0.862,25,29,29,0,0,0,0,0,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,37,3,EFL Cup,4715851,540664
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,Casa,Swansea,Franco Goncalo,Centrocampista,Titolare,6.2,0,4,0,0,0,0,0.0,2,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,0.2,5,1,5,1,0,0,0.016,0.0,0.0,1.629,0.0,0,1,2,0,0,2,0,0,-0.371,-0.371,0.0,0,0,0,0,0,0,1,0.0,0,0,1.0,1,1,63,63,0,0,0,0.857,18,0.571,4,7,0.857,18,21,21,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,2,0,0,0,0,0.0,1,0,0,0,0,27,1,EFL Cup,4715851,674798
